Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
4.2890        -2293.407    -2307.936       14.529   291.9
4.2900        -2293.348    -2307.975       14.626   293.9
4.2910        -2293.295    -2308.026       14.732   296.0
4.2920        -2293.172    -2308.075       14.903   299.5
4.2930        -2293.232    -2308.131       14.899   299.4
4.2940        -2292.777    -2308.195       15.418   309.8
4.2950        -2292.951    -2308.262       15.311   307.7
4.2960        -2293.150    -2308.329       15.179   305.0
4.2970        -2293.072    -2308.402       15.330   308.1
4.2980        -2293.101    -2308.469       15.368   308.8
4.2990        -2293.123    -2308.531       15.408   309.6
4.3000        -2292.795    -2308.587       15.791   317.3
4.3010        -2292.559    -2308.635       16.076   323.0
4.3020        -2292.602    -2308.676       16.074   323.0
4.3030        -2292.457    -2308.693       16.236   326.2
4.3040        -2292.626    -2308.683       16.056   322.6
4.3050        -2292.595    -2308.660       16.065   322.8
4.3060        -2292.559    -2308.621       16.062   322.7
4.3070        -2292.381    -2308.574       16.192   325.4
4.3080        -2292.456    -2308.516       16.060   322.7
4.3090        -2292.500    -2308.460       15.960   320.7
4.3100        -2292.508    -2308.405       15.897   319.4
4.3110        -2292.322    -2308.354       16.032   322.1
4.3120        -2292.326    -2308.310       15.984   321.2
4.3130        -2292.396    -2308.277       15.881   319.1
4.3140        -2292.451    -2308.248       15.797   317.4
4.3150        -2292.364    -2308.235       15.871   318.9
4.3160        -2292.395    -2308.238       15.843   318.3
4.3170        -2292.396    -2308.237       15.841   318.3
4.3180        -2292.356    -2308.243       15.886   319.2
4.3190        -2292.453    -2308.250       15.797   317.4
4.3200        -2292.262    -2308.251       15.989   321.3
4.3210        -2292.416    -2308.243       15.827   318.0
4.3220        -2292.349    -2308.230       15.882   319.1
4.3230        -2292.487    -2308.193       15.706   315.6
4.3240        -2292.272    -2308.147       15.875   319.0
4.3250        -2292.190    -2308.090       15.900   319.5
4.3260        -2292.242    -2308.005       15.763   316.7
4.3270        -2292.159    -2307.893       15.733   316.2
4.3280        -2292.292    -2307.770       15.478   311.0
4.3290        -2292.307    -2307.636       15.329   308.0
4.3300        -2292.201    -2307.508       15.306   307.6
4.3310        -2292.081    -2307.406       15.325   307.9
4.3320        -2292.326    -2307.324       14.998   301.4
4.3330        -2292.427    -2307.264       14.838   298.2
4.3340        -2292.458    -2307.222       14.764   296.7
4.3350        -2292.348    -2307.211       14.864   298.7
4.3360        -2292.174    -2307.233       15.059   302.6
4.3370        -2292.193    -2307.277       15.084   303.1
4.3380        -2292.246    -2307.332       15.085   303.1
4.3390        -2292.271    -2307.391       15.120   303.8
4.3400        -2292.096    -2307.464       15.367   308.8
4.3410        -2292.010    -2307.540       15.530   312.1
4.3420        -2291.991    -2307.602       15.611   313.7
4.3430        -2292.310    -2307.660       15.350   308.4
4.3440        -2292.403    -2307.708       15.305   307.6
4.3450        -2292.608    -2307.742       15.134   304.1
4.3460        -2292.621    -2307.762       15.141   304.3
4.3470        -2292.687    -2307.770       15.083   303.1
4.3480        -2292.646    -2307.764       15.118   303.8
4.3490        -2292.622    -2307.744       15.123   303.9
4.3500        -2292.586    -2307.720       15.135   304.1
4.3510        -2292.542    -2307.690       15.148   304.4
4.3520        -2292.437    -2307.665       15.227   306.0
4.3530        -2292.323    -2307.641       15.318   307.8
4.3540        -2292.311    -2307.620       15.309   307.6
4.3550        -2292.396    -2307.615       15.219   305.8
4.3560        -2292.400    -2307.614       15.214   305.7
4.3570        -2292.370    -2307.618       15.248   306.4
4.3580        -2292.356    -2307.621       15.264   306.7
4.3590        -2292.194    -2307.621       15.427   310.0
4.3600        -2292.151    -2307.604       15.452   310.5
4.3610        -2292.187    -2307.571       15.384   309.1
4.3620        -2292.133    -2307.530       15.397   309.4
4.3630        -2292.180    -2307.474       15.294   307.3
4.3640        -2292.179    -2307.419       15.240   306.2
4.3650        -2292.147    -2307.374       15.226   306.0
4.3660        -2292.186    -2307.331       15.145   304.3
4.3670        -2292.061    -2307.296       15.235   306.1
4.3680        -2292.211    -2307.259       15.048   302.4
4.3690        -2292.188    -2307.231       15.044   302.3
4.3700        -2292.228    -2307.201       14.974   300.9
4.3710        -2292.344    -2307.176       14.832   298.0
4.3720        -2292.671    -2307.158       14.487   291.1
4.3730        -2292.631    -2307.152       14.521   291.8
4.3740        -2292.703    -2307.151       14.448   290.3
4.3750        -2292.693    -2307.149       14.456   290.5
4.3760        -2292.504    -2307.161       14.657   294.5
4.3770        -2292.616    -2307.184       14.568   292.7
4.3780        -2292.415    -2307.215       14.799   297.4
4.3790        -2292.605    -2307.242       14.637   294.1
4.3800        -2292.351    -2307.265       14.914   299.7
4.3810        -2292.461    -2307.284       14.822   297.8
4.3820        -2292.676    -2307.306       14.630   294.0
4.3830        -2292.614    -2307.321       14.707   295.5
4.3840        -2292.640    -2307.344       14.703   295.4
4.3850        -2292.437    -2307.375       14.938   300.2
4.3860        -2292.421    -2307.414       14.993   301.3
4.3870        -2292.462    -2307.457       14.995   301.3
4.3880        -2292.574    -2307.502       14.928   300.0
4.3890        -2292.583    -2307.541       14.957   300.6
4.3900        -2292.759    -2307.565       14.807   297.5
4.3910        -2292.791    -2307.583       14.792   297.2
4.3920        -2292.748    -2307.594       14.846   298.3
4.3930        -2292.765    -2307.595       14.830   298.0
4.3940        -2292.561    -2307.597       15.036   302.1
4.3950        -2292.579    -2307.585       15.006   301.5
4.3960        -2292.577    -2307.572       14.994   301.3
4.3970        -2292.460    -2307.547       15.087   303.2
4.3980        -2292.376    -2307.512       15.136   304.1
4.3990        -2292.259    -2307.470       15.211   305.7
4.4000        -2292.174    -2307.422       15.248   306.4
4.4010        -2292.314    -2307.361       15.047   302.4
4.4020        -2292.069    -2307.303       15.234   306.1
4.4030        -2292.297    -2307.257       14.960   300.6
4.4040        -2292.267    -2307.221       14.954   300.5
4.4050        -2292.110    -2307.205       15.095   303.3
4.4060        -2292.230    -2307.202       14.973   300.9
4.4070        -2292.181    -2307.214       15.033   302.1
4.4080        -2292.118    -2307.233       15.115   303.7
4.4090        -2292.119    -2307.254       15.135   304.1
4.4100        -2292.168    -2307.292       15.123   303.9
4.4110        -2292.130    -2307.349       15.219   305.8
4.4120        -2291.992    -2307.427       15.435   310.2
4.4130        -2292.103    -2307.521       15.418   309.8
4.4140        -2292.184    -2307.628       15.444   310.3
4.4150        -2292.325    -2307.743       15.417   309.8
4.4160        -2292.287    -2307.854       15.567   312.8
4.4170        -2292.330    -2307.964       15.634   314.2
4.4180        -2292.333    -2308.075       15.742   316.3
4.4190        -2292.332    -2308.167       15.835   318.2
4.4200        -2292.438    -2308.238       15.800   317.5
4.4210        -2292.382    -2308.290       15.908   319.7
4.4220        -2292.561    -2308.338       15.776   317.0
4.4230        -2292.588    -2308.360       15.772   316.9
4.4240        -2292.658    -2308.370       15.713   315.7
4.4250        -2292.659    -2308.362       15.703   315.5
4.4260        -2292.638    -2308.340       15.702   315.5
4.4270        -2292.661    -2308.305       15.645   314.4
4.4280        -2292.582    -2308.272       15.691   315.3
4.4290        -2292.556    -2308.238       15.682   315.1
4.4300        -2292.385    -2308.203       15.817   317.8
4.4310        -2292.320    -2308.185       15.865   318.8
4.4320        -2292.281    -2308.181       15.900   319.5
4.4330        -2292.295    -2308.179       15.884   319.2
4.4340        -2292.380    -2308.188       15.808   317.7
4.4350        -2292.451    -2308.215       15.765   316.8
4.4360        -2292.377    -2308.254       15.877   319.0
4.4370        -2292.558    -2308.292       15.734   316.2
4.4380        -2292.741    -2308.332       15.591   313.3
4.4390        -2292.657    -2308.370       15.713   315.7
4.4400        -2292.649    -2308.391       15.742   316.3
4.4410        -2292.700    -2308.397       15.697   315.4
4.4420        -2292.597    -2308.393       15.797   317.4
4.4430        -2292.753    -2308.369       15.616   313.8
4.4440        -2292.628    -2308.341       15.713   315.7
4.4450        -2292.821    -2308.302       15.481   311.1
4.4460        -2293.070    -2308.262       15.192   305.3
4.4470        -2293.248    -2308.225       14.977   301.0
4.4480        -2293.101    -2308.202       15.101   303.4
4.4490        -2292.973    -2308.175       15.202   305.5
4.4500        -2293.106    -2308.146       15.039   302.2
4.4510        -2293.064    -2308.121       15.057   302.6
4.4520        -2293.061    -2308.092       15.031   302.0
4.4530        -2292.845    -2308.055       15.211   305.6
4.4540        -2292.556    -2308.020       15.464   310.7
4.4550        -2292.540    -2307.988       15.448   310.4
4.4560        -2292.617    -2307.956       15.339   308.2
4.4570        -2292.454    -2307.932       15.478   311.0
4.4580        -2292.248    -2307.919       15.671   314.9
4.4590        -2292.394    -2307.898       15.505   311.6
4.4600        -2292.598    -2307.865       15.267   306.8
4.4610        -2292.747    -2307.832       15.085   303.1
4.4620        -2292.520    -2307.805       15.285   307.1
4.4630        -2292.823    -2307.784       14.961   300.6
4.4640        -2292.875    -2307.767       14.892   299.2
4.4650        -2292.799    -2307.741       14.942   300.3
4.4660        -2292.675    -2307.716       15.042   302.3
4.4670        -2292.530    -2307.705       15.176   304.9
4.4680        -2292.561    -2307.685       15.124   303.9
4.4690        -2292.785    -2307.656       14.871   298.8
4.4700        -2292.639    -2307.627       14.988   301.2
4.4710        -2292.475    -2307.596       15.121   303.8
4.4720        -2292.455    -2307.566       15.111   303.7
4.4730        -2292.483    -2307.533       15.050   302.4
4.4740        -2292.545    -2307.502       14.957   300.5
4.4750        -2292.707    -2307.479       14.771   296.8
4.4760        -2292.685    -2307.456       14.771   296.8
4.4770        -2292.659    -2307.442       14.783   297.1
4.4780        -2292.768    -2307.431       14.663   294.7
4.4790        -2292.822    -2307.429       14.607   293.5
4.4800        -2292.821    -2307.436       14.614   293.7
4.4810        -2292.591    -2307.453       14.862   298.6
4.4820        -2292.589    -2307.492       14.903   299.5
4.4830        -2292.567    -2307.551       14.983   301.1
4.4840        -2292.409    -2307.616       15.208   305.6
4.4850        -2292.335    -2307.686       15.350   308.5
4.4860        -2292.504    -2307.765       15.261   306.7
4.4870        -2292.592    -2307.838       15.246   306.4
4.4880        -2292.513    -2307.897       15.385   309.1
4.4890        -2292.465    -2307.956       15.490   311.3
4.4900        -2292.373    -2308.021       15.648   314.4
4.4910        -2292.154    -2308.084       15.931   320.1
4.4920        -2292.194    -2308.134       15.939   320.3
4.4930        -2292.259    -2308.173       15.914   319.8
4.4940        -2292.176    -2308.191       16.015   321.8
4.4950        -2292.038    -2308.190       16.153   324.6
4.4960        -2292.062    -2308.182       16.120   323.9
4.4970        -2292.120    -2308.172       16.052   322.6
4.4980        -2292.310    -2308.154       15.844   318.4
4.4990        -2292.296    -2308.132       15.836   318.2
4.5000        -2292.377    -2308.101       15.724   316.0
4.5010        -2292.370    -2308.062       15.692   315.3
4.5020        -2292.412    -2308.015       15.602   313.5
4.5030        -2292.389    -2307.954       15.565   312.8
4.5040        -2292.357    -2307.888       15.531   312.1
4.5050        -2292.534    -2307.812       15.278   307.0
4.5060        -2292.583    -2307.733       15.149   304.4
